year, month, day, tmax, tavg, tmin, humid, wind, sunshine, rainfall, snow, cloud
2012, 6, 28, 24.7, 20.7, 18.7, 75.5, 2.9, 2.8, 0.0, 0.0, 8.3
2012, 6, 29, 27.8, 22.4, 17.9, 75.6, 2.0, 5.9, 0.5, 0.0, 7.5
2012, 6, 30, 27.9, 24.9, 21.4, 83.6, 3.1, 0.0, 6.5, 0.0, 10.0
2012, 7, 1, 30.3, 25.3, 22.2, 70.6, 2.2, 5.8, 0.5, 0.0, 6.9
2012, 7, 2, 30.5, 25.2, 20.3, 70.6, 1.9, 8.7, 0.0, 0.0, 6.3
2012, 7, 3, 30.6, 26.3, 22.8, 68.9, 1.9, 6.9, 0.0, 0.0, 6.4
2012, 7, 4, 31.7, 27.4, 23.0, 65.5, 2.4, 8.7, 0.0, 0.0, 7.0
2012, 7, 5, 25.8, 24.3, 23.2, 85.8, 1.2, 0.0, 13.5, 0.0, 9.9
2012, 7, 6, 27.5, 24.8, 20.7, 82.1, 2.8, 0.1, 8.0, 0.0, 9.9
2012, 7, 7, 25.4, 21.4, 19.0, 77.8, 1.9, 1.2, 5.5, 0.0, 8.9
2012, 7, 8, 28.4, 22.8, 20.0, 71.4, 2.0, 9.3, 0.0, 0.0, 4.0
2012, 7, 9, 28.5, 23.4, 18.7, 77.6, 2.0, 8.3, 0.0, 0.0, 6.0
2012, 7, 10, 28.4, 24.2, 22.1, 77.5, 2.5, 3.4, 3.5, 0.0, 9.0
2012, 7, 11, 25.7, 24.1, 22.2, 92.4, 1.7, 0.0, 63.5, 0.0, 9.5
2012, 7, 12, 31.2, 26.5, 21.6, 75.4, 1.2, 4.9, 0.0, 0.0, 8.0
2012, 7, 13, 28.9, 24.6, 22.5, 83.1, 1.9, 1.0, 3.5, 0.0, 9.9
2012, 7, 14, 25.0, 22.7, 20.1, 84.4, 2.0, 0.0, 21.5, 0.0, 10.0
2012, 7, 15, 26.6, 23.1, 19.7, 90.8, 1.8, 0.1, 79.5, 0.0, 10.0
2012, 7, 16, 24.5, 22.2, 20.7, 83.4, 2.1, 0.0, 0.5, 0.0, 10.0
2012, 7, 17, 25.0, 22.6, 20.7, 85.1, 1.5, 0.0, 0.0, 0.0, 10.0
2012, 7, 18, 28.6, 25.8, 22.2, 79.8, 2.4, 0.9, 16.5, 0.0, 9.6
2012, 7, 19, 30.1, 26.8, 24.4, 79.0, 3.7, 2.6, 5.0, 0.0, 8.1
2012, 7, 20, 32.4, 28.1, 24.3, 72.0, 1.9, 7.6, 0.0, 0.0, 5.5
2012, 7, 21, 29.5, 26.1, 23.5, 77.5, 2.0, 6.6, 0.0, 0.0, 6.4
2012, 7, 22, 28.7, 25.0, 22.9, 79.1, 1.8, 0.5, 0.0, 0.0, 9.0
2012, 7, 23, 34.9, 28.1, 22.8, 72.0, 1.8, 10.9, 0.0, 0.0, 5.9
2012, 7, 24, 35.1, 29.5, 25.1, 67.1, 2.0, 11.3, 0.0, 0.0, 3.8
2012, 7, 25, 35.2, 29.3, 25.5, 68.0, 1.9, 9.1, 0.0, 0.0, 4.8
2012, 7, 26, 35.0, 30.1, 26.2, 67.0, 1.8, 10.2, 0.0, 0.0, 3.3
2012, 7, 27, 35.1, 29.8, 25.3, 65.6, 2.3, 11.2, 0.0, 0.0, 4.5
2012, 7, 28, 35.0, 30.1, 25.9, 62.0, 2.2, 12.2, 0.0, 0.0, 1.3
2012, 7, 29, 34.9, 29.7, 25.8, 66.4, 1.7, 10.1, 0.0, 0.0, 2.0
2012, 7, 30, 35.4, 30.5, 26.2, 63.1, 2.2, 12.9, 0.0, 0.0, 2.5
2012, 7, 31, 34.7, 30.0, 26.1, 64.3, 2.1, 11.0, 0.0, 0.0, 4.1
2012, 8, 1, 34.0, 28.6, 24.4, 66.0, 3.3, 12.4, 0.0, 0.0, 2.4
2012, 8, 2, 32.9, 28.9, 26.6, 69.9, 3.3, 7.8, 0.0, 0.0, 5.8
2012, 8, 3, 33.6, 28.4, 26.0, 72.9, 2.8, 9.3, 0.0, 0.0, 6.4
2012, 8, 4, 32.0, 28.2, 25.6, 71.5, 2.8, 8.5, 0.0, 0.0, 5.0
2012, 8, 5, 33.4, 28.9, 24.7, 68.6, 2.5, 9.6, 0.0, 0.0, 5.4
2012, 8, 6, 31.9, 27.9, 25.5, 71.3, 2.7, 5.3, 0.0, 0.0, 6.8
2012, 8, 7, 31.4, 27.4, 25.5, 65.3, 3.5, 9.5, 0.0, 0.0, 6.8
2012, 8, 8, 30.1, 26.3, 23.4, 69.3, 2.6, 9.4, 0.0, 0.0, 7.4
2012, 8, 9, 32.7, 26.8, 22.0, 66.5, 2.1, 9.9, 0.0, 0.0, 7.4
2012, 8, 10, 32.1, 26.9, 24.4, 74.1, 1.8, 3.6, 0.1, 0.0, 9.0
2012, 8, 11, 33.8, 27.9, 23.9, 69.0, 1.9, 5.6, 0.0, 0.0, 7.3
2012, 8, 12, 32.8, 27.4, 25.1, 75.4, 1.5, 2.8, 23.0, 0.0, 9.3
2012, 8, 13, 29.4, 26.0, 23.7, 82.1, 2.1, 0.0, 15.0, 0.0, 10.0
2012, 8, 14, 28.5, 24.8, 23.1, 84.0, 2.0, 0.8, 2.0, 0.0, 9.8
2012, 8, 15, 31.4, 28.2, 23.7, 76.5, 3.4, 4.2, 5.5, 0.0, 9.4
2012, 8, 16, 34.2, 28.3, 23.9, 75.1, 2.9, 5.8, 23.0, 0.0, 9.4
2012, 8, 17, 31.0, 26.6, 23.7, 82.9, 1.8, 1.5, 1.0, 0.0, 8.1
2012, 8, 18, 34.7, 29.3, 24.6, 72.4, 2.2, 8.8, 0.0, 0.0, 6.6
2012, 8, 19, 33.9, 29.4, 26.7, 68.0, 2.8, 7.3, 0.0, 0.0, 6.8
2012, 8, 20, 32.8, 28.3, 25.8, 70.5, 2.9, 6.9, 0.0, 0.0, 7.6
2012, 8, 21, 32.9, 28.5, 24.5, 69.4, 2.6, 9.7, 0.0, 0.0, 5.1
2012, 8, 22, 27.3, 25.0, 22.8, 84.0, 2.5, 0.3, 24.0, 0.0, 9.4
2012, 8, 23, 23.2, 21.4, 20.6, 90.5, 2.0, 0.0, 70.5, 0.0, 10.0
2012, 8, 24, 22.1, 21.0, 20.3, 90.5, 1.5, 0.0, 25.0, 0.0, 10.0
2012, 8, 25, 31.7, 25.3, 20.7, 79.6, 1.4, 5.0, 0.0, 0.0, 6.8
2012, 8, 26, 31.5, 26.6, 21.9, 76.5, 2.2, 11.4, 0.0, 0.0, 2.5
2012, 8, 27, 30.4, 27.7, 24.5, 74.9, 3.4, 5.1, 0.3, 0.0, 7.9
2012, 8, 28, 28.6, 26.6, 25.4, 77.1, 6.8, 0.3, 23.0, 0.0, 9.3
2012, 8, 29, 32.4, 28.0, 24.8, 66.1, 3.6, 8.6, 0.0, 0.0, 5.8
2012, 8, 30, 27.5, 25.2, 22.9, 79.8, 3.6, 0.3, 7.0, 0.0, 9.1
2012, 8, 31, 26.1, 22.1, 19.0, 74.5, 1.9, 3.7, 1.0, 0.0, 7.1
2012, 9, 1, 27.9, 22.9, 19.3, 73.0, 1.8, 5.0, 0.0, 0.0, 7.6
2012, 9, 2, 28.7, 23.7, 20.3, 72.1, 2.1, 8.2, 0.0, 0.0, 4.4
2012, 9, 3, 28.9, 23.7, 19.5, 77.9, 1.7, 4.2, 0.1, 0.0, 5.9
2012, 9, 4, 30.7, 25.2, 19.5, 74.5, 2.5, 7.8, 0.0, 0.0, 6.3
2012, 9, 5, 30.2, 24.8, 21.2, 74.0, 1.7, 4.6, 7.0, 0.0, 5.9
2012, 9, 6, 29.5, 23.0, 19.4, 59.6, 1.9, 10.3, 0.0, 0.0, 1.6
2012, 9, 7, 28.9, 23.3, 17.5, 70.9, 1.9, 8.9, 0.0, 0.0, 4.4
2012, 9, 8, 28.7, 23.7, 19.4, 81.5, 2.5, 3.7, 72.5, 0.0, 8.6
2012, 9, 9, 23.6, 20.0, 18.2, 85.0, 1.4, 0.0, 15.5, 0.0, 10.0
2012, 9, 10, 23.7, 19.6, 17.5, 84.6, 2.0, 0.8, 40.0, 0.0, 8.4
2012, 9, 11, 25.6, 20.6, 15.8, 72.1, 2.2, 9.2, 0.0, 0.0, 3.0
2012, 9, 12, 27.5, 21.3, 15.8, 72.5, 1.4, 9.1, 0.0, 0.0, 4.6
2012, 9, 13, 29.1, 24.3, 19.1, 72.1, 1.8, 7.7, 2.0, 0.0, 7.5
2012, 9, 14, 22.8, 19.9, 17.9, 88.3, 1.7, 0.0, 18.5, 0.0, 10.0
2012, 9, 15, 19.8, 18.5, 17.0, 87.9, 2.0, 0.0, 28.5, 0.0, 10.0
2012, 9, 16, 20.7, 19.3, 17.6, 88.9, 3.9, 0.0, 101.5, 0.0, 10.0
2012, 9, 17, 24.0, 21.2, 19.5, 83.8, 6.4, 0.0, 107.0, 0.0, 9.0
2012, 9, 18, 27.0, 21.6, 16.7, 71.0, 2.1, 6.7, 0.0, 0.0, 5.4
2012, 9, 19, 26.4, 20.9, 16.0, 65.6, 1.6, 10.1, 0.0, 0.0, 1.8
2012, 9, 20, 26.0, 20.1, 15.8, 65.4, 1.7, 9.7, 0.0, 0.0, 3.0
2012, 9, 21, 26.0, 20.0, 15.3, 71.5, 1.5, 6.3, 0.0, 0.0, 5.1
2012, 9, 22, 26.8, 19.9, 15.1, 73.5, 1.6, 6.7, 0.0, 0.0, 5.1
2012, 9, 23, 26.3, 20.2, 15.8, 64.0, 2.4, 11.4, 0.0, 0.0, 1.1
2012, 9, 24, 25.1, 19.9, 15.6, 64.4, 2.5, 10.6, 0.0, 0.0, 2.4
2012, 9, 25, 24.1, 19.9, 17.0, 67.5, 3.2, 10.1, 0.0, 0.0, 4.3
2012, 9, 26, 24.8, 19.6, 15.0, 69.8, 2.4, 7.0, 0.0, 0.0, 5.3
2012, 9, 27, 24.6, 19.9, 16.1, 75.0, 2.4, 4.7, 0.0, 0.0, 6.1
2012, 9, 28, 25.6, 19.9, 15.7, 74.4, 1.3, 5.6, 0.0, 0.0, 4.4
2012, 9, 29, 25.4, 19.3, 13.9, 53.3, 2.2, 10.0, 0.0, 0.0, 3.9
2012, 9, 30, 23.6, 17.7, 12.2, 61.5, 2.4, 8.2, 0.0, 0.0, 3.5
2012, 10, 1, 24.5, 17.8, 12.8, 68.0, 1.9, 7.4, 0.0, 0.0, 3.0
2012, 10, 2, 23.5, 17.6, 12.9, 71.8, 2.0, 8.7, 0.0, 0.0, 2.1
2012, 10, 3, 23.3, 18.1, 13.9, 66.3, 2.6, 8.4, 0.0, 0.0, 3.1
2012, 10, 4, 24.3, 18.3, 13.4, 70.8, 1.6, 8.9, 0.0, 0.0, 1.4
2012, 10, 5, 25.0, 18.8, 13.8, 70.3, 1.2, 4.3, 0.0, 0.0, 6.8
2012, 10, 6, 24.3, 18.9, 15.4, 64.4, 2.1, 4.7, 0.0, 0.0, 6.8
2012, 10, 7, 22.4, 18.2, 14.4, 57.9, 3.4, 9.8, 0.0, 0.0, 2.8
2012, 10, 8, 21.0, 16.7, 13.0, 58.9, 2.7, 6.8, 0.0, 0.0, 4.8
2012, 10, 9, 21.7, 16.2, 10.6, 67.9, 1.8, 8.6, 0.0, 0.0, 4.6
2012, 10, 10, 24.4, 18.1, 11.8, 66.5, 1.5, 10.1, 0.1, 0.0, 4.0
2012, 10, 11, 21.9, 16.4, 12.1, 60.9, 2.8, 9.8, 0.0, 0.0, 2.1
2012, 10, 12, 23.2, 16.1, 11.6, 63.5, 1.7, 10.4, 0.0, 0.0, 2.6
2012, 10, 13, 23.4, 16.0, 11.1, 64.8, 1.2, 5.8, 0.0, 0.0, 5.6
2012, 10, 14, 24.8, 17.0, 11.5, 63.4, 1.0, 4.4, 0.0, 0.0, 4.5
2012, 10, 15, 21.0, 16.2, 13.0, 51.6, 3.1, 10.2, 0.0, 0.0, 2.0
2012, 10, 16, 21.4, 17.2, 12.9, 65.0, 1.9, 6.5, 0.0, 0.0, 4.6
2012, 10, 17, 21.2, 15.4, 11.4, 58.6, 2.1, 2.8, 0.0, 0.0, 5.4
2012, 10, 18, 18.6, 12.2, 7.0, 42.3, 3.0, 10.7, 0.0, 0.0, 0.1
2012, 10, 19, 21.7, 14.5, 8.1, 52.5, 1.8, 9.5, 0.0, 0.0, 0.1
2012, 10, 20, 23.5, 14.8, 8.2, 60.0, 1.1, 7.3, 0.0, 0.0, 2.1
2012, 10, 21, 25.5, 16.9, 9.6, 60.4, 1.5, 9.8, 0.0, 0.0, 2.8
2012, 10, 22, 23.5, 17.8, 13.5, 69.5, 3.2, 1.9, 10.0, 0.0, 8.8
2012, 10, 23, 18.2, 13.3, 9.9, 39.0, 3.5, 9.9, 0.0, 0.0, 2.8
2012, 10, 24, 20.6, 13.7, 7.5, 53.1, 1.9, 9.0, 0.0, 0.0, 4.8
2012, 10, 25, 22.9, 14.9, 7.9, 61.0, 1.1, 10.2, 0.0, 0.0, 0.9
2012, 10, 26, 22.5, 15.3, 9.4, 71.9, 1.4, 8.3, 0.0, 0.0, 3.0
2012, 10, 27, 18.8, 15.7, 12.5, 91.3, 1.1, 0.0, 30.5, 0.0, 8.8
2012, 10, 28, 22.4, 17.4, 12.0, 56.8, 3.2, 10.1, 0.0, 0.0, 1.1
2012, 10, 29, 21.6, 14.4, 9.6, 67.4, 1.5, 8.2, 0.0, 0.0, 2.6
2012, 10, 30, 17.4, 12.9, 9.5, 56.8, 2.9, 8.7, 0.0, 0.0, 4.6
2012, 10, 31, 16.6, 10.8, 7.8, 46.5, 2.2, 9.1, 0.0, 0.0, 3.6
2012, 11, 1, 13.4, 9.1, 5.9, 36.0, 2.9, 9.3, 0.0, 0.0, 1.1
2012, 11, 2, 14.8, 8.4, 3.5, 42.5, 2.1, 10.2, 0.0, 0.0, 0.8
2012, 11, 3, 17.1, 10.4, 4.7, 58.4, 1.6, 9.6, 0.0, 0.0, 1.6
2012, 11, 4, 16.0, 11.5, 6.7, 79.8, 1.8, 0.1, 15.0, 0.0, 8.8
2012, 11, 5, 17.9, 13.5, 9.6, 66.9, 2.6, 8.2, 0.0, 0.0, 3.0
2012, 11, 6, 16.3, 11.7, 6.9, 59.1, 2.6, 7.0, 0.1, 0.0, 5.3
2012, 11, 7, 16.1, 11.4, 7.0, 54.4, 3.5, 9.4, 0.0, 0.0, 0.3
2012, 11, 8, 17.8, 12.6, 7.6, 54.5, 1.8, 7.1, 0.0, 0.0, 6.0
2012, 11, 9, 18.4, 13.1, 7.5, 63.8, 1.6, 7.5, 0.0, 0.0, 4.1
2012, 11, 10, 15.1, 14.1, 13.0, 58.1, 3.3, 0.3, 0.4, 0.0, 8.4
2012, 11, 11, 19.7, 13.4, 9.2, 67.8, 2.8, 3.6, 30.5, 0.0, 5.9
2012, 11, 12, 16.2, 10.8, 7.0, 42.0, 2.7, 9.0, 0.0, 0.0, 2.3
2012, 11, 13, 14.7, 10.1, 5.2, 47.1, 2.9, 8.0, 0.0, 0.0, 3.9
2012, 11, 14, 9.9, 6.5, 4.5, 44.5, 2.8, 8.0, 0.0, 0.0, 2.4
2012, 11, 15, 12.8, 6.9, 2.4, 53.5, 2.2, 9.2, 0.0, 0.0, 0.3
2012, 11, 16, 16.2, 9.4, 1.8, 71.4, 1.3, 4.3, 2.5, 0.0, 5.6
2012, 11, 17, 13.1, 9.2, 5.8, 60.9, 2.2, 5.9, 13.0, 0.0, 4.1
2012, 11, 18, 12.4, 6.7, 3.4, 49.0, 1.4, 9.2, 0.0, 0.0, 0.0
2012, 11, 19, 14.8, 7.7, 1.1, 56.4, 1.6, 7.2, 0.0, 0.0, 1.3
2012, 11, 20, 10.4, 5.8, 2.0, 37.1, 2.2, 5.9, 0.0, 0.0, 4.1
2012, 11, 21, 13.3, 7.0, 0.0, 52.4, 0.9, 5.5, 0.0, 0.0, 5.4
2012, 11, 22, 14.3, 8.1, 3.1, 61.9, 1.0, 7.3, 0.0, 0.0, 4.3
2012, 11, 23, 14.4, 9.5, 6.0, 56.4, 1.5, 4.8, 0.0, 0.0, 7.1
2012, 11, 24, 12.0, 6.3, 2.2, 39.5, 1.4, 8.9, 0.0, 0.0, 1.3
2012, 11, 25, 14.5, 6.6, -0.7, 40.0, 1.3, 6.4, 0.4, 0.0, 5.5
2012, 11, 26, 10.5, 5.1, 2.0, 58.6, 2.5, 4.9, 4.0, 0.0, 5.3
2012, 11, 27, 10.4, 3.6, -0.1, 38.5, 1.6, 8.9, 0.0, 0.0, 0.0
2012, 11, 28, 15.6, 7.4, -1.4, 58.6, 2.0, 5.2, 0.0, 0.0, 3.1
2012, 11, 29, 10.7, 5.5, 1.2, 41.6, 1.5, 3.8, 0.0, 0.0, 4.1
2012, 11, 30, 11.1, 4.4, -0.2, 44.4, 0.9, 2.7, 0.0, 0.0, 4.3
2012, 12, 1, 8.4, 4.1, 0.0, 57.0, 2.4, 6.0, 0.2, 0.0, 5.4
2012, 12, 2, 11.6, 6.5, 3.4, 71.0, 0.9, 0.9, 0.5, 0.0, 7.3
2012, 12, 3, 13.9, 7.5, 1.7, 61.8, 2.2, 1.9, 0.0, 0.0, 5.9
2012, 12, 4, 6.4, 2.5, -0.7, 34.6, 2.3, 8.8, 0.0, 0.0, 1.0
2012, 12, 5, 7.9, 2.8, -0.8, 52.0, 2.3, 3.3, 2.5, 0.0, 7.8
2012, 12, 6, 2.7, -1.1, -3.7, 42.9, 2.2, 8.7, 0.0, 0.0, 3.0
2012, 12, 7, 3.4, 0.2, -3.5, 69.5, 0.8, 1.8, 0.4, 0.0, 6.5
2012, 12, 8, 3.8, -0.2, -3.6, 53.0, 2.9, 6.2, 0.0, 0.0, 3.1
2012, 12, 9, 1.7, -2.8, -5.7, 42.5, 2.5, 8.7, 0.0, 0.0, 0.3
2012, 12, 10, 4.2, -1.2, -4.6, 36.8, 3.4, 8.7, 0.0, 0.0, 0.0
2012, 12, 11, 5.6, -0.9, -6.2, 36.4, 2.0, 8.6, 0.0, 0.0, 0.0
2012, 12, 12, 8.0, 0.2, -5.4, 40.1, 0.9, 8.6, 0.0, 0.0, 0.0
2012, 12, 13, 13.7, 2.7, -5.5, 37.4, 0.8, 8.4, 0.0, 0.0, 1.5
2012, 12, 14, 10.1, 4.8, 0.2, 78.9, 0.5, 0.0, 20.0, 0.0, 9.3
2012, 12, 15, 8.4, 6.7, 4.9, 90.3, 0.9, 0.0, 0.0, 0.0, 8.3
2012, 12, 16, 12.6, 7.5, 1.1, 70.1, 1.3, 4.3, 0.0, 0.0, 4.5
2012, 12, 17, 11.6, 6.6, 2.6, 63.5, 1.7, 3.4, 0.0, 0.0, 4.4
2012, 12, 18, 3.8, -0.2, -3.9, 35.4, 3.7, 6.7, 0.0, 0.0, 2.6
2012, 12, 19, 5.3, -1.4, -6.6, 35.8, 1.1, 8.1, 0.0, 0.0, 0.5
2012, 12, 20, 9.5, 1.6, -3.9, 28.1, 1.2, 8.1, 0.0, 0.0, 1.5
2012, 12, 21, 3.3, 2.2, -1.0, 82.3, 0.6, 0.0, 24.0, 0.0, 9.6
2012, 12, 22, 6.9, 3.3, -0.9, 62.0, 2.1, 7.4, 0.0, 0.0, 5.5
2012, 12, 23, 1.0, -2.3, -6.9, 35.4, 3.6, 7.7, 0.0, 0.0, 1.8
2012, 12, 24, 1.2, -4.0, -7.8, 38.8, 2.4, 8.6, 0.0, 0.0, 0.0
2012, 12, 25, 5.5, -1.8, -6.8, 42.8, 1.8, 7.9, 0.0, 0.0, 1.8
2012, 12, 26, 2.7, -4.4, -9.4, 24.8, 1.6, 8.6, 0.0, 0.0, 0.0
2012, 12, 27, 8.0, -0.3, -8.1, 28.5, 0.9, 8.1, 0.0, 0.0, 3.1
2012, 12, 28, 3.7, 1.1, -1.6, 83.1, 0.6, 0.0, 15.0, 6.7, 8.9
2012, 12, 29, 8.6, 3.6, -0.4, 86.4, 0.7, 1.1, 0.1, 0.0, 8.4
2012, 12, 30, 3.7, 0.1, -4.4, 50.4, 3.4, 4.5, 0.5, 0.0, 5.9
2012, 12, 31, 1.9, -3.1, -6.4, 44.3, 1.7, 8.6, 0.0, 0.0, 0.0
2013, 1, 1, 6.7, 0.3, -7.3, 60.0, 1.9, 7.2, 0.0, 0.0, 3.8
2013, 1, 2, 3.5, -1.2, -7.0, 40.5, 2.8, 8.2, 0.0, 0.0, 2.4
2013, 1, 3, -1.6, -5.9, -8.5, 28.9, 3.4, 8.1, 0.0, 0.0, 1.8
2013, 1, 4, 1.9, -5.0, -10.2, 36.5, 1.6, 8.7, 0.0, 0.0, 0.8
2013, 1, 5, 3.8, -2.3, -8.7, 38.0, 1.9, 8.3, 0.0, 0.0, 1.4
2013, 1, 6, 6.1, -0.7, -4.4, 41.8, 1.0, 6.7, 0.0, 0.0, 4.1
2013, 1, 7, 8.1, 0.1, -4.7, 29.4, 1.4, 8.7, 0.0, 0.0, 1.8
2013, 1, 8, 7.4, 1.1, -3.6, 34.5, 1.3, 8.4, 0.0, 0.0, 0.0
2013, 1, 9, 1.9, -2.1, -5.5, 27.8, 3.6, 8.3, 0.0, 0.0, 1.9
2013, 1, 10, 2.1, -2.8, -6.1, 23.8, 2.8, 8.8, 0.0, 0.0, 0.0
2013, 1, 11, 6.3, -1.1, -8.0, 36.4, 1.1, 8.4, 0.0, 0.0, 2.1
2013, 1, 12, 11.6, 3.2, -3.4, 48.6, 1.0, 8.5, 0.0, 0.0, 1.4
2013, 1, 13, 6.9, 3.6, -1.6, 62.6, 1.2, 0.1, 0.0, 0.0, 8.4
2013, 1, 14, 9.2, 3.9, -0.1, 52.8, 2.2, 8.2, 0.0, 0.0, 1.0
2013, 1, 15, 9.0, 2.5, -2.6, 60.6, 1.0, 7.5, 0.0, 0.0, 2.6
2013, 1, 16, 8.4, 2.5, -2.3, 59.3, 1.5, 7.4, 0.0, 0.0, 2.5
2013, 1, 17, 3.7, -0.4, -3.5, 54.6, 2.5, 4.1, 0.0, 0.0, 2.9
2013, 1, 18, 7.5, -0.3, -5.7, 39.9, 1.3, 9.0, 0.0, 0.0, 0.0
2013, 1, 19, 8.3, 1.9, -3.0, 47.4, 2.0, 8.7, 0.0, 0.0, 0.1
2013, 1, 20, 9.6, 4.0, -2.7, 64.3, 1.0, 2.2, 0.0, 0.0, 7.4
2013, 1, 21, 7.5, 5.9, 4.2, 92.9, 0.9, 0.0, 19.5, 0.0, 10.0
2013, 1, 22, 7.2, 5.6, 4.4, 84.0, 1.7, 0.0, 1.5, 0.0, 10.0
2013, 1, 23, 6.2, 4.3, 2.6, 81.3, 0.9, 0.0, 1.0, 0.0, 9.8
2013, 1, 24, 8.4, 2.9, -1.0, 63.9, 2.0, 5.8, 0.0, 0.0, 2.5
2013, 1, 25, 2.7, -1.5, -4.5, 22.3, 3.4, 9.2, 0.0, 0.0, 0.0
2013, 1, 26, 2.1, -2.6, -5.9, 24.5, 1.9, 9.3, 0.0, 0.0, 0.0
2013, 1, 27, 1.4, -2.5, -6.4, 37.0, 3.0, 9.2, 0.0, 0.0, 0.5
2013, 1, 28, 7.8, 0.6, -5.3, 39.0, 2.2, 9.3, 0.0, 0.0, 0.0
2013, 1, 29, 11.1, 3.0, -3.7, 54.6, 0.8, 7.2, 0.0, 0.0, 2.9
2013, 1, 30, 13.4, 5.0, -1.1, 64.8, 0.9, 7.6, 0.0, 0.0, 2.8
2013, 1, 31, 15.1, 7.0, 0.9, 72.8, 0.9, 4.7, 0.0, 0.0, 7.1
2013, 2, 1, 13.4, 9.7, 5.9, 91.4, 2.0, 0.0, 14.5, 0.0, 8.1
2013, 2, 2, 12.7, 7.8, 1.7, 34.0, 2.9, 8.4, 0.0, 0.0, 2.0
2013, 2, 3, 7.5, 3.6, -2.1, 50.8, 0.8, 3.3, 0.1, 0.0, 6.6
2013, 2, 4, 11.0, 4.9, 1.7, 73.5, 1.5, 6.2, 2.0, 0.0, 5.9
2013, 2, 5, 7.3, 4.4, 0.5, 74.8, 1.1, 0.0, 1.0, 0.0, 9.0
2013, 2, 6, 9.3, 4.6, 0.1, 66.4, 2.2, 8.0, 0.0, 0.0, 5.4
2013, 2, 7, 2.2, -2.4, -9.0, 33.4, 3.1, 7.1, 0.0, 0.0, 4.6
2013, 2, 8, 1.5, -5.5, -12.2, 36.5, 2.2, 8.7, 0.0, 0.0, 2.8
2013, 2, 9, 5.4, -1.4, -6.6, 32.4, 1.5, 9.7, 0.0, 0.0, 2.8
2013, 2, 10, 8.8, 1.4, -4.3, 44.0, 1.6, 9.0, 0.0, 0.0, 0.0
2013, 2, 11, 6.3, 0.7, -4.1, 43.4, 1.6, 9.3, 0.0, 0.0, 1.0
2013, 2, 12, 6.0, 1.1, -1.5, 63.9, 1.2, 0.0, 0.3, 0.0, 7.6
2013, 2, 13, 9.0, 1.5, -4.2, 45.0, 1.6, 9.7, 0.0, 0.0, 1.9
2013, 2, 14, 11.5, 4.8, -0.9, 41.8, 1.2, 6.8, 0.0, 0.0, 7.0
2013, 2, 15, 10.1, 4.5, -0.8, 28.4, 2.3, 9.7, 0.0, 0.0, 4.1
2013, 2, 16, 7.3, 0.7, -4.8, 32.1, 1.5, 10.2, 0.0, 0.0, 0.5
2013, 2, 17, 7.9, 3.5, -1.7, 62.5, 0.7, 0.0, 1.0, 0.0, 9.0
2013, 2, 18, 6.4, 4.5, 3.3, 82.9, 1.4, 0.0, 7.5, 0.0, 10.0
2013, 2, 19, 5.4, 2.3, -0.9, 55.6, 2.2, 2.4, 0.0, 0.0, 6.0
2013, 2, 20, 6.2, 0.5, -4.1, 25.8, 2.0, 10.5, 0.0, 0.0, 0.0
2013, 2, 21, 7.9, 2.3, -2.3, 31.6, 1.6, 9.5, 0.0, 0.0, 3.3
2013, 2, 22, 10.4, 3.9, -1.4, 44.6, 2.0, 7.0, 0.0, 0.0, 4.4
2013, 2, 23, 8.2, 2.6, -1.9, 26.9, 2.3, 10.6, 0.0, 0.0, 0.0
2013, 2, 24, 10.8, 4.6, -1.2, 28.6, 1.9, 9.4, 0.0, 0.0, 3.1
2013, 2, 25, 13.1, 5.4, 0.4, 38.0, 1.3, 7.4, 0.0, 0.0, 4.1
2013, 2, 26, 10.8, 5.9, 1.4, 62.3, 0.7, 0.1, 0.0, 0.0, 8.5
2013, 2, 27, 17.5, 8.1, 1.0, 57.8, 1.2, 9.9, 0.0, 0.0, 2.3
2013, 2, 28, 17.7, 10.2, 3.1, 39.0, 1.6, 9.6, 0.0, 0.0, 3.4
2013, 3, 1, 14.1, 8.5, 0.1, 54.4, 3.1, 2.8, 6.5, 0.0, 6.6
2013, 3, 2, 8.6, 2.3, -2.5, 44.4, 2.2, 10.2, 0.0, 0.0, 1.3
2013, 3, 3, 11.1, 4.4, -2.2, 37.1, 1.5, 10.6, 0.0, 0.0, 0.5
2013, 3, 4, 12.9, 6.6, 0.4, 31.4, 1.8, 8.8, 0.0, 0.0, 0.9
2013, 3, 5, 17.9, 8.5, 0.0, 33.8, 1.6, 10.9, 0.0, 0.0, 0.0
2013, 3, 6, 19.9, 10.3, 1.0, 39.9, 1.5, 7.6, 0.0, 0.0, 1.5
2013, 3, 7, 17.8, 13.1, 8.5, 57.4, 3.1, 4.5, 0.0, 0.0, 4.0
2013, 3, 8, 21.5, 13.5, 4.7, 45.6, 2.0, 6.9, 0.0, 0.0, 2.1
2013, 3, 9, 24.6, 16.2, 6.0, 40.6, 2.5, 9.8, 0.0, 0.0, 0.0
2013, 3, 10, 19.2, 10.8, 5.3, 54.1, 2.8, 8.3, 0.0, 0.0, 1.5
2013, 3, 11, 12.4, 6.7, 1.9, 56.1, 1.6, 6.4, 0.0, 0.0, 3.1
2013, 3, 12, 19.9, 11.4, 1.3, 58.9, 2.2, 9.4, 2.5, 0.0, 3.3
